id,pingId,tukTukId,regNumber,latitude,longitude,speed,heading,accuracy,batteryLevel,timestamp
29014,PING-029015,169,UP-TUK-0169,6.778419,81.286391,3,9,6,53,2026-03-29T11:00:00.000Z
29015,PING-029016,169,UP-TUK-0169,6.777268,81.287965,19,39,3.9,56,2026-03-29T11:30:00.000Z
29016,PING-029017,169,UP-TUK-0169,6.778769,81.289355,17,347,9.4,58,2026-03-29T12:00:00.000Z
29017,PING-029018,169,UP-TUK-0169,6.780333,81.289229,39,97,5.1,77,2026-03-29T12:30:00.000Z
29018,PING-029019,169,UP-TUK-0169,6.77969,81.288685,50,148,7.1,45,2026-03-29T13:00:00.000Z
29019,PING-029020,169,UP-TUK-0169,6.78151,81.290285,18,121,7.3,37,2026-03-29T13:30:00.000Z
29020,PING-029021,169,UP-TUK-0169,6.779613,81.290671,39,131,9.1,82,2026-03-29T14:00:00.000Z
29021,PING-029022,169,UP-TUK-0169,6.779157,81.291272,26,27,6.7,25,2026-03-29T14:30:00.000Z
29022,PING-029023,169,UP-TUK-0169,6.779159,81.292879,49,109,5.7,75,2026-03-29T15:00:00.000Z
29023,PING-029024,169,UP-TUK-0169,6.779769,81.293934,23,256,6.7,89,2026-03-29T15:30:00.000Z
29024,PING-029025,169,UP-TUK-0169,6.777844,81.293966,6,158,5.6,65,2026-03-29T16:00:00.000Z
29025,PING-029026,169,UP-TUK-0169,6.776881,81.294665,42,126,7.5,38,2026-03-30T00:30:00.000Z
29026,PING-029027,169,UP-TUK-0169,6.774888,81.296638,7,180,9.3,36,2026-03-30T01:00:00.000Z
29027,PING-029028,169,UP-TUK-0169,6.773815,81.29551,32,178,7.6,76,2026-03-30T01:30:00.000Z
29028,PING-029029,169,UP-TUK-0169,6.775048,81.297122,7,305,4.8,96,2026-03-30T02:00:00.000Z
29029,PING-029030,169,UP-TUK-0169,6.774704,81.296137,54,153,4.1,20,2026-03-30T02:30:00.000Z
29030,PING-029031,169,UP-TUK-0169,6.774612,81.295874,22,250,7.1,84,2026-03-30T03:00:00.000Z
29031,PING-029032,169,UP-TUK-0169,6.772882,81.296122,49,270,9.5,65,2026-03-30T03:30:00.000Z
29032,PING-029033,169,UP-TUK-0169,6.772861,81.296208,35,103,4.5,64,2026-03-30T04:00:00.000Z
29033,PING-029034,169,UP-TUK-0169,6.771334,81.295074,34,103,8,84,2026-03-30T04:30:00.000Z
29034,PING-029035,169,UP-TUK-0169,6.772336,81.296412,56,189,5.2,22,2026-03-30T05:00:00.000Z
29035,PING-029036,169,UP-TUK-0169,6.773204,81.2959,56,249,3.7,39,2026-03-30T05:30:00.000Z
29036,PING-029037,169,UP-TUK-0169,6.773423,81.295548,29,104,9.5,38,2026-03-30T06:00:00.000Z
29037,PING-029038,169,UP-TUK-0169,6.771467,81.296199,6,27,6.9,98,2026-03-30T06:30:00.000Z
29038,PING-029039,169,UP-TUK-0169,6.770627,81.297405,33,35,9.4,49,2026-03-30T07:00:00.000Z
29039,PING-029040,169,UP-TUK-0169,6.772022,81.298632,0,302,9.4,20,2026-03-30T07:30:00.000Z
29040,PING-029041,169,UP-TUK-0169,6.77307,81.298127,35,254,3.3,28,2026-03-30T08:00:00.000Z
29041,PING-029042,169,UP-TUK-0169,6.772655,81.299919,43,228,3.4,68,2026-03-30T08:30:00.000Z
29042,PING-029043,169,UP-TUK-0169,6.773942,81.299795,57,103,9.1,25,2026-03-30T09:00:00.000Z
29043,PING-029044,169,UP-TUK-0169,6.773034,81.30118,30,327,5.1,23,2026-03-30T09:30:00.000Z
29044,PING-029045,169,UP-TUK-0169,6.772158,81.301759,13,33,8.1,39,2026-03-30T10:00:00.000Z
29045,PING-029046,169,UP-TUK-0169,6.77342,81.301701,43,327,7.5,85,2026-03-30T10:30:00.000Z
29046,PING-029047,169,UP-TUK-0169,6.775102,81.301122,5,13,7.1,28,2026-03-30T11:00:00.000Z
29047,PING-029048,169,UP-TUK-0169,6.775677,81.302474,47,31,5.4,95,2026-03-30T11:30:00.000Z
29048,PING-029049,169,UP-TUK-0169,6.776584,81.300737,44,223,9.9,58,2026-03-30T12:00:00.000Z
29049,PING-029050,169,UP-TUK-0169,6.775345,81.300021,51,274,3.1,65,2026-03-30T12:30:00.000Z
29050,PING-029051,169,UP-TUK-0169,6.775449,81.298068,18,335,7.7,28,2026-03-30T13:00:00.000Z
29051,PING-029052,169,UP-TUK-0169,6.777265,81.297288,38,90,7.9,96,2026-03-30T13:30:00.000Z
29052,PING-029053,169,UP-TUK-0169,6.776288,81.298394,26,65,9.3,59,2026-03-30T14:00:00.000Z
29053,PING-029054,169,UP-TUK-0169,6.77666,81.296803,4,210,3.2,21,2026-03-30T14:30:00.000Z
29054,PING-029055,169,UP-TUK-0169,6.776588,81.297161,55,273,7.3,50,2026-03-30T15:00:00.000Z
29055,PING-029056,169,UP-TUK-0169,6.777023,81.298725,52,95,7.4,48,2026-03-30T15:30:00.000Z
29056,PING-029057,169,UP-TUK-0169,6.776191,81.299425,41,105,7.7,67,2026-03-30T16:00:00.000Z
29057,PING-029058,169,UP-TUK-0169,6.776319,81.300623,22,187,4.3,92,2026-03-31T00:30:00.000Z
29058,PING-029059,169,UP-TUK-0169,6.776694,81.298866,41,25,8.7,49,2026-03-31T01:00:00.000Z
29059,PING-029060,169,UP-TUK-0169,6.777684,81.297853,14,163,5.5,99,2026-03-31T01:30:00.000Z
29060,PING-029061,169,UP-TUK-0169,6.776423,81.298797,54,257,9.1,46,2026-03-31T02:00:00.000Z
29061,PING-029062,169,UP-TUK-0169,6.774483,81.300268,2,290,6.9,48,2026-03-31T02:30:00.000Z
29062,PING-029063,169,UP-TUK-0169,6.772992,81.302255,46,338,7.6,59,2026-03-31T03:00:00.000Z
29063,PING-029064,169,UP-TUK-0169,6.771955,81.301475,50,231,3.1,71,2026-03-31T03:30:00.000Z
29064,PING-029065,169,UP-TUK-0169,6.77309,81.303381,18,338,6.6,52,2026-03-31T04:00:00.000Z
29065,PING-029066,169,UP-TUK-0169,6.771106,81.30522,23,346,3.7,83,2026-03-31T04:30:00.000Z
29066,PING-029067,169,UP-TUK-0169,6.771306,81.304414,32,280,8.1,87,2026-03-31T05:00:00.000Z
29067,PING-029068,169,UP-TUK-0169,6.772239,81.303103,48,297,5.3,51,2026-03-31T05:30:00.000Z
29068,PING-029069,169,UP-TUK-0169,6.772272,81.303749,33,208,7.9,80,2026-03-31T06:00:00.000Z
29069,PING-029070,169,UP-TUK-0169,6.7737,81.303661,4,248,8.6,22,2026-03-31T06:30:00.000Z
29070,PING-029071,169,UP-TUK-0169,6.772146,81.30528,23,242,7.8,92,2026-03-31T07:00:00.000Z
29071,PING-029072,169,UP-TUK-0169,6.77225,81.304102,53,217,8.1,21,2026-03-31T07:30:00.000Z
29072,PING-029073,169,UP-TUK-0169,6.770765,81.304924,30,288,5.4,36,2026-03-31T08:00:00.000Z
29073,PING-029074,169,UP-TUK-0169,6.770761,81.304617,21,216,9.5,88,2026-03-31T08:30:00.000Z
29074,PING-029075,169,UP-TUK-0169,6.770146,81.303112,15,157,7.1,96,2026-03-31T09:00:00.000Z
29075,PING-029076,169,UP-TUK-0169,6.770183,81.304801,16,338,6,78,2026-03-31T09:30:00.000Z
29076,PING-029077,169,UP-TUK-0169,6.768355,81.306036,54,285,5.5,91,2026-03-31T10:00:00.000Z
29077,PING-029078,169,UP-TUK-0169,6.768001,81.306848,42,90,7.6,31,2026-03-31T10:30:00.000Z
29078,PING-029079,169,UP-TUK-0169,6.769725,81.308457,5,97,4.3,28,2026-03-31T11:00:00.000Z
29079,PING-029080,169,UP-TUK-0169,6.771011,81.309577,46,276,4.3,50,2026-03-31T11:30:00.000Z
29080,PING-029081,169,UP-TUK-0169,6.770696,81.311366,59,142,4.1,76,2026-03-31T12:00:00.000Z
29081,PING-029082,169,UP-TUK-0169,6.772332,81.31323,3,175,4.3,25,2026-03-31T12:30:00.000Z
29082,PING-029083,169,UP-TUK-0169,6.770882,81.311561,30,256,5.2,44,2026-03-31T13:00:00.000Z
29083,PING-029084,169,UP-TUK-0169,6.76994,81.312455,42,130,8.3,78,2026-03-31T13:30:00.000Z
29084,PING-029085,169,UP-TUK-0169,6.77167,81.310477,16,252,4.9,80,2026-03-31T14:00:00.000Z
29085,PING-029086,169,UP-TUK-0169,6.771311,81.311965,8,258,5.2,75,2026-03-31T14:30:00.000Z
29086,PING-029087,169,UP-TUK-0169,6.77315,81.310289,8,162,8.8,24,2026-03-31T15:00:00.000Z
29087,PING-029088,169,UP-TUK-0169,6.773704,81.310053,42,322,5.5,99,2026-03-31T15:30:00.000Z
29088,PING-029089,169,UP-TUK-0169,6.77242,81.308971,37,339,4.1,59,2026-03-31T16:00:00.000Z
29089,PING-029090,169,UP-TUK-0169,6.77271,81.308837,46,105,8.2,82,2026-04-01T00:30:00.000Z
29090,PING-029091,169,UP-TUK-0169,6.773436,81.308489,53,228,9,32,2026-04-01T01:00:00.000Z
29091,PING-029092,169,UP-TUK-0169,6.773432,81.310031,50,357,9.4,66,2026-04-01T01:30:00.000Z
29092,PING-029093,169,UP-TUK-0169,6.772853,81.311487,5,344,5.6,23,2026-04-01T02:00:00.000Z
29093,PING-029094,169,UP-TUK-0169,6.774206,81.310683,50,329,5.3,24,2026-04-01T02:30:00.000Z
29094,PING-029095,169,UP-TUK-0169,6.772874,81.311118,38,283,6.8,33,2026-04-01T03:00:00.000Z
29095,PING-029096,169,UP-TUK-0169,6.771421,81.313011,27,2,7.1,66,2026-04-01T03:30:00.000Z
29096,PING-029097,169,UP-TUK-0169,6.772911,81.313402,43,123,6.7,87,2026-04-01T04:00:00.000Z
29097,PING-029098,169,UP-TUK-0169,6.771671,81.315017,31,221,3.2,35,2026-04-01T04:30:00.000Z
29098,PING-029099,169,UP-TUK-0169,6.769734,81.31467,35,289,4.7,38,2026-04-01T05:00:00.000Z
29099,PING-029100,169,UP-TUK-0169,6.770185,81.3131,9,19,6.9,25,2026-04-01T05:30:00.000Z
29100,PING-029101,169,UP-TUK-0169,6.769601,81.313692,58,313,3.3,61,2026-04-01T06:00:00.000Z
29101,PING-029102,169,UP-TUK-0169,6.768999,81.312691,24,123,6.9,51,2026-04-01T06:30:00.000Z
29102,PING-029103,169,UP-TUK-0169,6.767197,81.310815,20,75,6.9,61,2026-04-01T07:00:00.000Z
29103,PING-029104,169,UP-TUK-0169,6.767334,81.311506,40,328,4.4,60,2026-04-01T07:30:00.000Z
29104,PING-029105,169,UP-TUK-0169,6.765909,81.312829,59,189,6.9,85,2026-04-01T08:00:00.000Z
29105,PING-029106,169,UP-TUK-0169,6.767828,81.3117,41,88,4.9,81,2026-04-01T08:30:00.000Z
29106,PING-029107,169,UP-TUK-0169,6.767511,81.313214,20,134,7.6,54,2026-04-01T09:00:00.000Z
29107,PING-029108,169,UP-TUK-0169,6.768613,81.311917,41,29,5.9,95,2026-04-01T09:30:00.000Z
29108,PING-029109,169,UP-TUK-0169,6.76695,81.312024,58,304,5,34,2026-04-01T10:00:00.000Z
29109,PING-029110,169,UP-TUK-0169,6.76595,81.313569,59,164,6.7,49,2026-04-01T10:30:00.000Z
29110,PING-029111,169,UP-TUK-0169,6.766066,81.313933,26,169,8.6,81,2026-04-01T11:00:00.000Z
29111,PING-029112,169,UP-TUK-0169,6.767173,81.313989,26,86,8.8,98,2026-04-01T11:30:00.000Z
29112,PING-029113,169,UP-TUK-0169,6.76886,81.312197,51,91,8.9,36,2026-04-01T12:00:00.000Z
29113,PING-029114,169,UP-TUK-0169,6.767926,81.310521,21,304,7.6,94,2026-04-01T12:30:00.000Z
29114,PING-029115,169,UP-TUK-0169,6.769891,81.311823,19,48,5.2,90,2026-04-01T13:00:00.000Z
29115,PING-029116,169,UP-TUK-0169,6.770427,81.311595,57,266,8.9,55,2026-04-01T13:30:00.000Z
29116,PING-029117,169,UP-TUK-0169,6.771635,81.312953,7,134,5.5,55,2026-04-01T14:00:00.000Z
29117,PING-029118,169,UP-TUK-0169,6.771593,81.314233,45,331,6.3,35,2026-04-01T14:30:00.000Z
29118,PING-029119,169,UP-TUK-0169,6.771498,81.315657,27,232,5.3,55,2026-04-01T15:00:00.000Z
29119,PING-029120,169,UP-TUK-0169,6.771273,81.316725,28,56,8.7,21,2026-04-01T15:30:00.000Z
29120,PING-029121,169,UP-TUK-0169,6.769915,81.317703,22,306,8.2,58,2026-04-01T16:00:00.000Z
29121,PING-029122,169,UP-TUK-0169,6.769595,81.318008,24,27,9.9,87,2026-04-02T00:30:00.000Z
29122,PING-029123,169,UP-TUK-0169,6.771097,81.316584,14,351,5,49,2026-04-02T01:00:00.000Z
29123,PING-029124,169,UP-TUK-0169,6.772737,81.317179,58,169,3.1,99,2026-04-02T01:30:00.000Z
29124,PING-029125,169,UP-TUK-0169,6.773913,81.318238,51,179,9.7,54,2026-04-02T02:00:00.000Z
29125,PING-029126,169,UP-TUK-0169,6.775249,81.319583,24,261,5.6,25,2026-04-02T02:30:00.000Z
29126,PING-029127,169,UP-TUK-0169,6.773883,81.319253,13,339,3.5,63,2026-04-02T03:00:00.000Z
29127,PING-029128,169,UP-TUK-0169,6.77237,81.318435,17,41,8.3,62,2026-04-02T03:30:00.000Z
29128,PING-029129,169,UP-TUK-0169,6.773831,81.320367,42,256,7.8,44,2026-04-02T04:00:00.000Z
29129,PING-029130,169,UP-TUK-0169,6.773186,81.31959,54,287,3.8,39,2026-04-02T04:30:00.000Z
29130,PING-029131,169,UP-TUK-0169,6.772636,81.319159,48,10,8,38,2026-04-02T05:00:00.000Z
29131,PING-029132,169,UP-TUK-0169,6.774464,81.319366,14,206,3.5,87,2026-04-02T05:30:00.000Z
29132,PING-029133,169,UP-TUK-0169,6.774432,81.318982,23,200,4.5,21,2026-04-02T06:00:00.000Z
29133,PING-029134,169,UP-TUK-0169,6.773965,81.320054,6,352,8.2,76,2026-04-02T06:30:00.000Z
29134,PING-029135,169,UP-TUK-0169,6.773512,81.318156,9,179,4.2,53,2026-04-02T07:00:00.000Z
29135,PING-029136,169,UP-TUK-0169,6.773657,81.318143,20,111,4.9,95,2026-04-02T07:30:00.000Z
29136,PING-029137,169,UP-TUK-0169,6.771822,81.318781,12,208,4.3,59,2026-04-02T08:00:00.000Z
29137,PING-029138,169,UP-TUK-0169,6.773016,81.320223,54,289,6.5,65,2026-04-02T08:30:00.000Z
29138,PING-029139,169,UP-TUK-0169,6.775015,81.321324,40,44,7.7,96,2026-04-02T09:00:00.000Z
29139,PING-029140,169,UP-TUK-0169,6.776815,81.319958,36,248,3.5,27,2026-04-02T09:30:00.000Z
29140,PING-029141,169,UP-TUK-0169,6.774919,81.317986,57,94,5.6,45,2026-04-02T10:00:00.000Z
29141,PING-029142,169,UP-TUK-0169,6.774154,81.316465,28,202,6.7,71,2026-04-02T10:30:00.000Z
29142,PING-029143,169,UP-TUK-0169,6.773674,81.315105,10,88,6.5,78,2026-04-02T11:00:00.000Z
29143,PING-029144,169,UP-TUK-0169,6.77234,81.313894,8,138,6.5,91,2026-04-02T11:30:00.000Z
29144,PING-029145,169,UP-TUK-0169,6.770668,81.315071,56,355,6.6,78,2026-04-02T12:00:00.000Z
29145,PING-029146,169,UP-TUK-0169,6.768806,81.315681,2,208,4.1,59,2026-04-02T12:30:00.000Z
29146,PING-029147,169,UP-TUK-0169,6.769614,81.315968,15,32,7.3,64,2026-04-02T13:00:00.000Z
29147,PING-029148,169,UP-TUK-0169,6.770699,81.314967,4,259,8.3,57,2026-04-02T13:30:00.000Z
29148,PING-029149,169,UP-TUK-0169,6.771059,81.315423,16,263,7.9,50,2026-04-02T14:00:00.000Z
29149,PING-029150,169,UP-TUK-0169,6.772499,81.314029,26,248,8.3,79,2026-04-02T14:30:00.000Z
29150,PING-029151,169,UP-TUK-0169,6.770616,81.315913,46,325,4.6,87,2026-04-02T15:00:00.000Z
29151,PING-029152,169,UP-TUK-0169,6.772273,81.314546,16,128,7.6,61,2026-04-02T15:30:00.000Z
29152,PING-029153,169,UP-TUK-0169,6.771515,81.314985,47,65,3.8,22,2026-04-02T16:00:00.000Z
29153,PING-029154,169,UP-TUK-0169,6.77071,81.314835,10,11,4.7,24,2026-04-03T00:30:00.000Z
29154,PING-029155,169,UP-TUK-0169,6.771894,81.314483,43,23,3.8,67,2026-04-03T01:00:00.000Z
29155,PING-029156,169,UP-TUK-0169,6.772925,81.31373,59,37,3.4,79,2026-04-03T01:30:00.000Z
29156,PING-029157,169,UP-TUK-0169,6.774856,81.312537,2,119,9.9,67,2026-04-03T02:00:00.000Z
29157,PING-029158,169,UP-TUK-0169,6.774591,81.312939,44,266,7.8,97,2026-04-03T02:30:00.000Z
29158,PING-029159,169,UP-TUK-0169,6.773747,81.313093,2,153,3.4,25,2026-04-03T03:00:00.000Z
29159,PING-029160,169,UP-TUK-0169,6.77272,81.314413,13,358,3.4,68,2026-04-03T03:30:00.000Z
29160,PING-029161,169,UP-TUK-0169,6.773158,81.312737,51,106,9.2,42,2026-04-03T04:00:00.000Z
29161,PING-029162,169,UP-TUK-0169,6.771857,81.312372,2,86,6.4,38,2026-04-03T04:30:00.000Z
29162,PING-029163,169,UP-TUK-0169,6.772113,81.313041,7,306,7.3,58,2026-04-03T05:00:00.000Z
29163,PING-029164,169,UP-TUK-0169,6.772197,81.314904,32,282,4,65,2026-04-03T05:30:00.000Z
29164,PING-029165,169,UP-TUK-0169,6.771271,81.316186,19,57,8.5,25,2026-04-03T06:00:00.000Z
29165,PING-029166,169,UP-TUK-0169,6.771153,81.317513,8,7,4.8,33,2026-04-03T06:30:00.000Z
29166,PING-029167,169,UP-TUK-0169,6.772176,81.317509,54,352,9.7,36,2026-04-03T07:00:00.000Z
29167,PING-029168,169,UP-TUK-0169,6.773823,81.316201,25,313,9.7,23,2026-04-03T07:30:00.000Z
29168,PING-029169,169,UP-TUK-0169,6.771978,81.317776,40,126,7.4,43,2026-04-03T08:00:00.000Z
29169,PING-029170,169,UP-TUK-0169,6.770767,81.317621,31,281,4.1,49,2026-04-03T08:30:00.000Z
29170,PING-029171,169,UP-TUK-0169,6.771755,81.318105,55,260,5.1,30,2026-04-03T09:00:00.000Z
29171,PING-029172,169,UP-TUK-0169,6.771324,81.316217,12,267,3.5,79,2026-04-03T09:30:00.000Z
29172,PING-029173,169,UP-TUK-0169,6.772737,81.317823,36,78,4.5,91,2026-04-03T10:00:00.000Z
29173,PING-029174,169,UP-TUK-0169,6.771025,81.316516,21,159,3.4,86,2026-04-03T10:30:00.000Z
29174,PING-029175,169,UP-TUK-0169,6.772336,81.316682,26,152,6.3,65,2026-04-03T11:00:00.000Z
29175,PING-029176,169,UP-TUK-0169,6.7726,81.31793,42,155,3.4,81,2026-04-03T11:30:00.000Z
29176,PING-029177,169,UP-TUK-0169,6.771622,81.319113,24,290,7.4,49,2026-04-03T12:00:00.000Z
29177,PING-029178,169,UP-TUK-0169,6.769916,81.318685,21,91,6.9,80,2026-04-03T12:30:00.000Z
29178,PING-029179,169,UP-TUK-0169,6.768462,81.319422,19,114,3.9,40,2026-04-03T13:00:00.000Z
29179,PING-029180,169,UP-TUK-0169,6.767693,81.318796,43,266,7.5,84,2026-04-03T13:30:00.000Z
29180,PING-029181,169,UP-TUK-0169,6.766017,81.318212,21,282,8.8,46,2026-04-03T14:00:00.000Z
29181,PING-029182,169,UP-TUK-0169,6.766638,81.318143,21,37,8.5,87,2026-04-03T14:30:00.000Z
29182,PING-029183,169,UP-TUK-0169,6.765437,81.317832,31,105,4.6,64,2026-04-03T15:00:00.000Z
29183,PING-029184,169,UP-TUK-0169,6.767295,81.318704,20,236,7.4,77,2026-04-03T15:30:00.000Z
29184,PING-029185,169,UP-TUK-0169,6.767746,81.318232,38,136,4.8,45,2026-04-03T16:00:00.000Z
29185,PING-029186,170,UP-TUK-0170,7.179666,80.981466,45,335,5.2,89,2026-03-27T00:30:00.000Z
29186,PING-029187,170,UP-TUK-0170,7.181292,80.981361,41,354,4,62,2026-03-27T01:00:00.000Z
29187,PING-029188,170,UP-TUK-0170,7.182635,80.981344,0,222,5.8,82,2026-03-27T01:30:00.000Z
29188,PING-029189,170,UP-TUK-0170,7.183487,80.98037,28,113,4.6,49,2026-03-27T02:00:00.000Z
29189,PING-029190,170,UP-TUK-0170,7.185067,80.979808,2,228,5.4,39,2026-03-27T02:30:00.000Z
29190,PING-029191,170,UP-TUK-0170,7.18594,80.977854,48,146,4.4,32,2026-03-27T03:00:00.000Z
29191,PING-029192,170,UP-TUK-0170,7.184348,80.977595,44,90,6.6,48,2026-03-27T03:30:00.000Z
29192,PING-029193,170,UP-TUK-0170,7.183135,80.978025,34,187,7.3,91,2026-03-27T04:00:00.000Z
29193,PING-029194,170,UP-TUK-0170,7.184316,80.978727,52,110,3.8,47,2026-03-27T04:30:00.000Z
29194,PING-029195,170,UP-TUK-0170,7.184735,80.978905,52,73,4.1,82,2026-03-27T05:00:00.000Z
29195,PING-029196,170,UP-TUK-0170,7.183626,80.977209,16,5,5.7,24,2026-03-27T05:30:00.000Z
29196,PING-029197,170,UP-TUK-0170,7.183168,80.977257,20,142,4.8,60,2026-03-27T06:00:00.000Z
29197,PING-029198,170,UP-TUK-0170,7.181757,80.976863,52,108,4.5,86,2026-03-27T06:30:00.000Z
29198,PING-029199,170,UP-TUK-0170,7.180665,80.977881,12,17,4.3,69,2026-03-27T07:00:00.000Z
29199,PING-029200,170,UP-TUK-0170,7.181567,80.976979,59,54,7.4,90,2026-03-27T07:30:00.000Z
29200,PING-029201,170,UP-TUK-0170,7.182427,80.977402,21,52,5.1,76,2026-03-27T08:00:00.000Z
29201,PING-029202,170,UP-TUK-0170,7.183689,80.975966,39,41,7.3,33,2026-03-27T08:30:00.000Z
29202,PING-029203,170,UP-TUK-0170,7.182186,80.975486,27,199,9.3,21,2026-03-27T09:00:00.000Z
29203,PING-029204,170,UP-TUK-0170,7.182556,80.976352,33,106,5.7,23,2026-03-27T09:30:00.000Z
29204,PING-029205,170,UP-TUK-0170,7.180591,80.977963,41,257,6.5,34,2026-03-27T10:00:00.000Z
29205,PING-029206,170,UP-TUK-0170,7.179623,80.976711,35,305,5.7,84,2026-03-27T10:30:00.000Z
29206,PING-029207,170,UP-TUK-0170,7.181219,80.97494,30,186,6.6,21,2026-03-27T11:00:00.000Z
29207,PING-029208,170,UP-TUK-0170,7.180995,80.973113,38,112,8.8,83,2026-03-27T11:30:00.000Z
29208,PING-029209,170,UP-TUK-0170,7.181317,80.97249,17,247,3.4,24,2026-03-27T12:00:00.000Z
29209,PING-029210,170,UP-TUK-0170,7.182873,80.973687,3,325,7.8,47,2026-03-27T12:30:00.000Z
29210,PING-029211,170,UP-TUK-0170,7.183656,80.971777,28,171,8.2,80,2026-03-27T13:00:00.000Z
29211,PING-029212,170,UP-TUK-0170,7.184885,80.973373,32,274,4.7,56,2026-03-27T13:30:00.000Z
29212,PING-029213,170,UP-TUK-0170,7.18297,80.972212,20,251,4.6,96,2026-03-27T14:00:00.000Z
29213,PING-029214,170,UP-TUK-0170,7.182086,80.97158,37,131,9,23,2026-03-27T14:30:00.000Z
29214,PING-029215,170,UP-TUK-0170,7.183475,80.970666,20,116,9.6,34,2026-03-27T15:00:00.000Z
29215,PING-029216,170,UP-TUK-0170,7.183322,80.971321,12,54,3,97,2026-03-27T15:30:00.000Z
29216,PING-029217,170,UP-TUK-0170,7.181385,80.972258,12,238,9.6,27,2026-03-27T16:00:00.000Z
29217,PING-029218,170,UP-TUK-0170,7.183047,80.973456,4,179,8.3,95,2026-03-28T00:30:00.000Z
29218,PING-029219,170,UP-TUK-0170,7.182356,80.972707,13,111,3.2,93,2026-03-28T01:00:00.000Z
29219,PING-029220,170,UP-TUK-0170,7.183906,80.973471,44,135,3.3,93,2026-03-28T01:30:00.000Z
29220,PING-029221,170,UP-TUK-0170,7.18573,80.974533,20,11,10,60,2026-03-28T02:00:00.000Z
29221,PING-029222,170,UP-TUK-0170,7.184148,80.975263,14,45,7.6,77,2026-03-28T02:30:00.000Z
29222,PING-029223,170,UP-TUK-0170,7.182948,80.974566,13,162,8.5,59,2026-03-28T03:00:00.000Z
29223,PING-029224,170,UP-TUK-0170,7.18413,80.975476,52,21,6.3,98,2026-03-28T03:30:00.000Z
29224,PING-029225,170,UP-TUK-0170,7.185709,80.976005,42,48,3.1,37,2026-03-28T04:00:00.000Z
29225,PING-029226,170,UP-TUK-0170,7.18649,80.974884,20,313,3.6,68,2026-03-28T04:30:00.000Z
29226,PING-029227,170,UP-TUK-0170,7.187289,80.975001,35,237,3.8,61,2026-03-28T05:00:00.000Z
29227,PING-029228,170,UP-TUK-0170,7.187343,80.973129,5,114,9.4,78,2026-03-28T05:30:00.000Z
29228,PING-029229,170,UP-TUK-0170,7.18769,80.972387,46,302,9.9,38,2026-03-28T06:00:00.000Z
29229,PING-029230,170,UP-TUK-0170,7.188457,80.971891,42,107,8.7,70,2026-03-28T06:30:00.000Z
29230,PING-029231,170,UP-TUK-0170,7.189161,80.971584,25,313,8.8,28,2026-03-28T07:00:00.000Z
29231,PING-029232,170,UP-TUK-0170,7.190687,80.972944,51,302,7.4,64,2026-03-28T07:30:00.000Z
29232,PING-029233,170,UP-TUK-0170,7.189231,80.972429,50,81,7.7,20,2026-03-28T08:00:00.000Z
29233,PING-029234,170,UP-TUK-0170,7.187331,80.972919,41,281,7.2,57,2026-03-28T08:30:00.000Z
29234,PING-029235,170,UP-TUK-0170,7.185995,80.971136,27,81,3.4,76,2026-03-28T09:00:00.000Z
29235,PING-029236,170,UP-TUK-0170,7.186903,80.972212,36,194,8.7,52,2026-03-28T09:30:00.000Z
29236,PING-029237,170,UP-TUK-0170,7.188481,80.972534,9,199,8.4,54,2026-03-28T10:00:00.000Z
29237,PING-029238,170,UP-TUK-0170,7.190171,80.973754,12,87,7.1,31,2026-03-28T10:30:00.000Z
29238,PING-029239,170,UP-TUK-0170,7.188952,80.973684,58,92,3.2,60,2026-03-28T11:00:00.000Z
29239,PING-029240,170,UP-TUK-0170,7.19071,80.972751,50,155,4.4,26,2026-03-28T11:30:00.000Z
29240,PING-029241,170,UP-TUK-0170,7.19141,80.974467,39,63,3.9,20,2026-03-28T12:00:00.000Z
29241,PING-029242,170,UP-TUK-0170,7.192255,80.976424,19,277,8.4,79,2026-03-28T12:30:00.000Z
29242,PING-029243,170,UP-TUK-0170,7.19367,80.978154,59,194,6.2,57,2026-03-28T13:00:00.000Z
29243,PING-029244,170,UP-TUK-0170,7.192421,80.97721,12,117,8.1,53,2026-03-28T13:30:00.000Z
29244,PING-029245,170,UP-TUK-0170,7.191603,80.977189,11,152,9.2,77,2026-03-28T14:00:00.000Z
29245,PING-029246,170,UP-TUK-0170,7.192414,80.975388,30,170,5.8,74,2026-03-28T14:30:00.000Z
29246,PING-029247,170,UP-TUK-0170,7.192405,80.973615,29,32,8.4,89,2026-03-28T15:00:00.000Z
29247,PING-029248,170,UP-TUK-0170,7.193414,80.97538,33,239,7.5,44,2026-03-28T15:30:00.000Z
29248,PING-029249,170,UP-TUK-0170,7.195048,80.974485,57,256,3.7,87,2026-03-28T16:00:00.000Z
29249,PING-029250,170,UP-TUK-0170,7.193214,80.975141,0,51,3.7,31,2026-03-29T00:30:00.000Z
29250,PING-029251,170,UP-TUK-0170,7.191977,80.97425,17,311,5.1,80,2026-03-29T01:00:00.000Z
29251,PING-029252,170,UP-TUK-0170,7.19227,80.975533,6,190,3.5,65,2026-03-29T01:30:00.000Z
29252,PING-029253,170,UP-TUK-0170,7.191438,80.976644,24,229,5.8,51,2026-03-29T02:00:00.000Z
29253,PING-029254,170,UP-TUK-0170,7.190021,80.975861,5,324,8.6,31,2026-03-29T02:30:00.000Z
29254,PING-029255,170,UP-TUK-0170,7.191352,80.977599,28,285,10,40,2026-03-29T03:00:00.000Z
